"Time","Date","Min.Delay","Hour"
9H 24M 0S,2023-01-06,12,9
9H 45M 0S,2023-01-06,25,9
9H 46M 0S,2023-01-06,8,9
9H 52M 0S,2023-01-06,10,9
10H 16M 0S,2023-01-06,8,10
10H 16M 0S,2023-01-06,10,10
10H 59M 0S,2023-01-06,16,10
11H 7M 0S,2023-01-06,11,11
11H 8M 0S,2023-01-06,20,11
11H 16M 0S,2023-01-06,17,11
11H 22M 0S,2023-01-06,8,11
12H 15M 0S,2023-01-06,6,12
12H 34M 0S,2023-01-06,11,12
12H 40M 0S,2023-01-06,14,12
12H 54M 0S,2023-01-06,5,12
13H 15M 0S,2023-01-06,7,13
13H 21M 0S,2023-01-06,20,13
13H 28M 0S,2023-01-06,7,13
13H 32M 0S,2023-01-06,11,13
13H 36M 0S,2023-01-06,16,13
13H 46M 0S,2023-01-06,10,13
13H 49M 0S,2023-01-06,10,13
14H 7M 0S,2023-01-06,11,14
14H 19M 0S,2023-01-06,20,14
14H 19M 0S,2023-01-06,10,14
14H 23M 0S,2023-01-06,7,14
14H 31M 0S,2023-01-06,300,14
14H 34M 0S,2023-01-06,11,14
14H 45M 0S,2023-01-06,10,14
15H 2M 0S,2023-01-06,7,15
15H 7M 0S,2023-01-06,18,15
15H 12M 0S,2023-01-06,10,15
15H 21M 0S,2023-01-06,17,15
15H 23M 0S,2023-01-06,13,15
15H 26M 0S,2023-01-06,15,15
15H 41M 0S,2023-01-06,315,15
15H 43M 0S,2023-01-06,17,15
15H 45M 0S,2023-01-06,10,15
15H 45M 0S,2023-01-06,10,15
15H 45M 0S,2023-01-06,30,15
15H 48M 0S,2023-01-06,10,15
15H 55M 0S,2023-01-06,10,15
16H 21M 0S,2023-01-06,9,16
16H 25M 0S,2023-01-06,9,16
16H 28M 0S,2023-01-06,26,16
16H 41M 0S,2023-01-06,9,16
16H 44M 0S,2023-01-06,8,16
16H 45M 0S,2023-01-06,16,16
16H 50M 0S,2023-01-06,10,16
16H 56M 0S,2023-01-06,10,16
16H 58M 0S,2023-01-06,15,16
17H 10M 0S,2023-01-06,6,17
17H 14M 0S,2023-01-06,9,17
17H 26M 0S,2023-01-06,25,17
17H 29M 0S,2023-01-06,11,17
17H 34M 0S,2023-01-06,8,17
17H 37M 0S,2023-01-06,12,17
17H 54M 0S,2023-01-06,9,17
18H 5M 0S,2023-01-06,6,18
18H 10M 0S,2023-01-06,8,18
18H 22M 0S,2023-01-06,5,18
18H 22M 0S,2023-01-06,8,18
18H 30M 0S,2023-01-06,61,18
18H 35M 0S,2023-01-06,75,18
18H 55M 0S,2023-01-06,8,18
19H 15M 0S,2023-01-06,15,19
19H 20M 0S,2023-01-06,9,19
19H 45M 0S,2023-01-06,30,19
19H 48M 0S,2023-01-06,60,19
20H 3M 0S,2023-01-06,11,20
20H 10M 0S,2023-01-06,8,20
20H 17M 0S,2023-01-06,12,20
20H 22M 0S,2023-01-06,12,20
20H 33M 0S,2023-01-06,30,20
20H 33M 0S,2023-01-06,60,20
20H 36M 0S,2023-01-06,7,20
20H 58M 0S,2023-01-06,10,20
21H 0M 0S,2023-01-06,8,21
21H 7M 0S,2023-01-06,15,21
21H 43M 0S,2023-01-06,10,21
21H 49M 0S,2023-01-06,11,21
22H 7M 0S,2023-01-06,11,22
22H 9M 0S,2023-01-06,6,22
22H 32M 0S,2023-01-06,30,22
22H 50M 0S,2023-01-06,11,22
22H 55M 0S,2023-01-06,12,22
23H 0M 0S,2023-01-06,66,23
22M 0S,2023-01-06,20,0
27M 0S,2023-01-06,10,0
40M 0S,2023-01-06,10,0
49M 0S,2023-01-06,62,0
54M 0S,2023-01-06,17,0
1H 36M 0S,2023-01-06,12,1
1H 39M 0S,2023-01-06,8,1
4H 25M 0S,2023-01-07,15,4
4H 30M 0S,2023-01-07,17,4
4H 56M 0S,2023-01-07,17,4
5H 11M 0S,2023-01-07,30,5
5H 20M 0S,2023-01-07,26,5
6H 0M 0S,2023-01-07,8,6
6H 13M 0S,2023-01-07,10,6
6H 21M 0S,2023-01-07,26,6
6H 26M 0S,2023-01-07,30,6
6H 31M 0S,2023-01-07,10,6
6H 41M 0S,2023-01-07,10,6
6H 53M 0S,2023-01-07,10,6
6H 55M 0S,2023-01-07,40,6
7H 54M 0S,2023-01-07,61,7
8H 38M 0S,2023-01-07,20,8
8H 57M 0S,2023-01-07,10,8
9H 23M 0S,2023-01-07,36,9
9H 37M 0S,2023-01-07,19,9
9H 53M 0S,2023-01-07,23,9
10H 32M 0S,2023-01-07,13,10
10H 39M 0S,2023-01-07,16,10
10H 50M 0S,2023-01-07,14,10
10H 55M 0S,2023-01-07,12,10
11H 1M 0S,2023-01-07,6,11
11H 10M 0S,2023-01-07,12,11
11H 34M 0S,2023-01-07,22,11
11H 43M 0S,2023-01-07,22,11
12H 1M 0S,2023-01-07,8,12
12H 19M 0S,2023-01-07,30,12
12H 26M 0S,2023-01-07,18,12
12H 45M 0S,2023-01-07,9,12
12H 48M 0S,2023-01-07,20,12
13H 12M 0S,2023-01-07,9,13
13H 24M 0S,2023-01-07,4,13
13H 47M 0S,2023-01-07,24,13
14H 26M 0S,2023-01-07,36,14
14H 29M 0S,2023-01-07,10,14
14H 37M 0S,2023-01-07,30,14
15H 3M 0S,2023-01-07,8,15
15H 8M 0S,2023-01-07,9,15
15H 8M 0S,2023-01-07,8,15
15H 11M 0S,2023-01-07,5,15
15H 18M 0S,2023-01-07,18,15
15H 38M 0S,2023-01-07,5,15
15H 40M 0S,2023-01-07,20,15
15H 59M 0S,2023-01-07,13,15
16H 1M 0S,2023-01-07,18,16
16H 13M 0S,2023-01-07,7,16
16H 39M 0S,2023-01-07,14,16
16H 49M 0S,2023-01-07,7,16
16H 49M 0S,2023-01-07,7,16
17H 1M 0S,2023-01-07,9,17
17H 15M 0S,2023-01-07,13,17
17H 28M 0S,2023-01-07,17,17
17H 43M 0S,2023-01-07,23,17
17H 43M 0S,2023-01-07,20,17
17H 50M 0S,2023-01-07,30,17
17H 53M 0S,2023-01-07,10,17
18H 9M 0S,2023-01-07,9,18
18H 13M 0S,2023-01-07,18,18
18H 24M 0S,2023-01-07,9,18
18H 27M 0S,2023-01-07,20,18
18H 30M 0S,2023-01-07,99,18
18H 36M 0S,2023-01-07,30,18
18H 48M 0S,2023-01-07,20,18
19H 10M 0S,2023-01-07,7,19
19H 15M 0S,2023-01-07,7,19
19H 26M 0S,2023-01-07,25,19
19H 35M 0S,2023-01-07,9,19
19H 47M 0S,2023-01-07,8,19
19H 54M 0S,2023-01-07,15,19
20H 21M 0S,2023-01-07,16,20
20H 23M 0S,2023-01-07,20,20
20H 45M 0S,2023-01-07,111,20
20H 50M 0S,2023-01-07,9,20
20H 53M 0S,2023-01-07,30,20
22H 18M 0S,2023-01-07,15,22
22H 24M 0S,2023-01-07,9,22
22H 26M 0S,2023-01-07,27,22
22H 31M 0S,2023-01-07,20,22
23H 11M 0S,2023-01-07,10,23
23H 11M 0S,2023-01-07,10,23
23H 25M 0S,2023-01-07,9,23
23H 34M 0S,2023-01-07,10,23
23H 37M 0S,2023-01-07,30,23
50M 0S,2023-01-07,20,0
1H 17M 0S,2023-01-07,20,1
2H 21M 0S,2023-01-08,17,2
3H 19M 0S,2023-01-08,5,3
3H 43M 0S,2023-01-08,5,3
4H 50M 0S,2023-01-08,30,4
5H 57M 0S,2023-01-08,45,5
7H 35M 0S,2023-01-08,9,7
7H 37M 0S,2023-01-08,103,7
7H 38M 0S,2023-01-08,15,7
7H 43M 0S,2023-01-08,109,7
7H 47M 0S,2023-01-08,8,7
7H 54M 0S,2023-01-08,30,7
7H 55M 0S,2023-01-08,15,7
7H 57M 0S,2023-01-08,12,7
8H 9M 0S,2023-01-08,30,8
8H 31M 0S,2023-01-08,24,8
8H 44M 0S,2023-01-08,11,8
8H 46M 0S,2023-01-08,10,8
8H 52M 0S,2023-01-08,20,8
9H 11M 0S,2023-01-08,20,9
9H 15M 0S,2023-01-08,15,9
9H 27M 0S,2023-01-08,15,9
9H 35M 0S,2023-01-08,23,9
9H 50M 0S,2023-01-08,11,9
10H 9M 0S,2023-01-08,16,10
10H 20M 0S,2023-01-08,24,10
11H 3M 0S,2023-01-08,30,11
11H 14M 0S,2023-01-08,10,11
11H 24M 0S,2023-01-08,11,11
12H 11M 0S,2023-01-08,9,12
12H 37M 0S,2023-01-08,7,12
12H 53M 0S,2023-01-08,10,12
12H 53M 0S,2023-01-08,16,12
13H 30M 0S,2023-01-08,24,13
13H 40M 0S,2023-01-08,4,13
14H 7M 0S,2023-01-08,22,14
14H 10M 0S,2023-01-08,20,14
14H 15M 0S,2023-01-08,7,14
14H 28M 0S,2023-01-08,91,14
14H 46M 0S,2023-01-08,10,14
15H 25M 0S,2023-01-08,23,15
15H 34M 0S,2023-01-08,17,15
15H 56M 0S,2023-01-08,8,15
15H 59M 0S,2023-01-08,12,15
17H 28M 0S,2023-01-08,5,17
17H 56M 0S,2023-01-08,60,17
18H 13M 0S,2023-01-08,15,18
18H 15M 0S,2023-01-08,11,18
18H 43M 0S,2023-01-08,10,18
18H 58M 0S,2023-01-08,10,18
19H 23M 0S,2023-01-08,33,19
19H 51M 0S,2023-01-08,17,19
19H 56M 0S,2023-01-08,30,19
19H 59M 0S,2023-01-08,50,19
20H 0M 0S,2023-01-08,15,20
20H 15M 0S,2023-01-08,9,20
20H 16M 0S,2023-01-08,12,20
20H 21M 0S,2023-01-08,10,20
20H 27M 0S,2023-01-08,1,20
20H 33M 0S,2023-01-08,22,20
20H 37M 0S,2023-01-08,10,20
20H 49M 0S,2023-01-08,20,20
20H 51M 0S,2023-01-08,7,20
21H 26M 0S,2023-01-08,20,21
21H 32M 0S,2023-01-08,10,21
23H 7M 0S,2023-01-08,12,23
15M 0S,2023-01-08,9,0
19M 0S,2023-01-08,10,0
40M 0S,2023-01-08,10,0
1H 22M 0S,2023-01-08,9,1
1H 27M 0S,2023-01-08,14,1
3H 28M 0S,2023-01-09,30,3
3H 34M 0S,2023-01-09,25,3
5H 31M 0S,2023-01-09,7,5
5H 32M 0S,2023-01-09,15,5
5H 47M 0S,2023-01-09,10,5
5H 55M 0S,2023-01-09,16,5
6H 11M 0S,2023-01-09,29,6
6H 13M 0S,2023-01-09,2,6
6H 18M 0S,2023-01-09,14,6
6H 23M 0S,2023-01-09,6,6
6H 25M 0S,2023-01-09,9,6
6H 28M 0S,2023-01-09,10,6
6H 30M 0S,2023-01-09,8,6
6H 32M 0S,2023-01-09,11,6
6H 42M 0S,2023-01-09,9,6
6H 50M 0S,2023-01-09,11,6
6H 54M 0S,2023-01-09,32,6
6H 54M 0S,2023-01-09,27,6
6H 57M 0S,2023-01-09,15,6
7H 10M 0S,2023-01-09,12,7
7H 13M 0S,2023-01-09,11,7
7H 29M 0S,2023-01-09,10,7
7H 38M 0S,2023-01-09,6,7
7H 49M 0S,2023-01-09,9,7
8H 0M 0S,2023-01-09,9,8
8H 2M 0S,2023-01-09,18,8
8H 3M 0S,2023-01-09,6,8
8H 4M 0S,2023-01-09,12,8
8H 11M 0S,2023-01-09,9,8
8H 12M 0S,2023-01-09,16,8
8H 35M 0S,2023-01-09,15,8
8H 47M 0S,2023-01-09,15,8
8H 51M 0S,2023-01-09,9,8
8H 53M 0S,2023-01-09,9,8
8H 54M 0S,2023-01-09,60,8
9H 6M 0S,2023-01-09,9,9
9H 8M 0S,2023-01-09,7,9
9H 10M 0S,2023-01-09,26,9
9H 20M 0S,2023-01-09,14,9
9H 20M 0S,2023-01-09,30,9
9H 21M 0S,2023-01-09,11,9
10H 13M 0S,2023-01-09,7,10
10H 13M 0S,2023-01-09,9,10
10H 26M 0S,2023-01-09,3,10
10H 40M 0S,2023-01-09,7,10
10H 48M 0S,2023-01-09,10,10
11H 2M 0S,2023-01-09,17,11
11H 17M 0S,2023-01-09,8,11
11H 40M 0S,2023-01-09,8,11
11H 46M 0S,2023-01-09,11,11
11H 50M 0S,2023-01-09,10,11
11H 55M 0S,2023-01-09,16,11
12H 3M 0S,2023-01-09,8,12
12H 21M 0S,2023-01-09,18,12
12H 54M 0S,2023-01-09,22,12
12H 54M 0S,2023-01-09,13,12
13H 15M 0S,2023-01-09,15,13
13H 50M 0S,2023-01-09,10,13
13H 55M 0S,2023-01-09,7,13
14H 3M 0S,2023-01-09,11,14
14H 4M 0S,2023-01-09,7,14
14H 7M 0S,2023-01-09,5,14
14H 35M 0S,2023-01-09,20,14
14H 37M 0S,2023-01-09,20,14
14H 39M 0S,2023-01-09,10,14
14H 42M 0S,2023-01-09,9,14
14H 52M 0S,2023-01-09,8,14
14H 56M 0S,2023-01-09,5,14
15H 0M 0S,2023-01-09,10,15
15H 2M 0S,2023-01-09,8,15
15H 7M 0S,2023-01-09,20,15
15H 7M 0S,2023-01-09,10,15
15H 15M 0S,2023-01-09,8,15
15H 29M 0S,2023-01-09,7,15
15H 31M 0S,2023-01-09,25,15
15H 31M 0S,2023-01-09,15,15
15H 33M 0S,2023-01-09,32,15
15H 34M 0S,2023-01-09,6,15
15H 35M 0S,2023-01-09,25,15
15H 47M 0S,2023-01-09,19,15
16H 10M 0S,2023-01-09,15,16
16H 20M 0S,2023-01-09,9,16
16H 20M 0S,2023-01-09,8,16
16H 29M 0S,2023-01-09,10,16
16H 43M 0S,2023-01-09,9,16
16H 51M 0S,2023-01-09,6,16
17H 7M 0S,2023-01-09,16,17
17H 12M 0S,2023-01-09,12,17
17H 13M 0S,2023-01-09,8,17
17H 56M 0S,2023-01-09,13,17
18H 0M 0S,2023-01-09,10,18
18H 14M 0S,2023-01-09,49,18
18H 15M 0S,2023-01-09,11,18
18H 30M 0S,2023-01-09,35,18
18H 30M 0S,2023-01-09,35,18
18H 30M 0S,2023-01-09,35,18
18H 30M 0S,2023-01-09,35,18
18H 39M 0S,2023-01-09,32,18
18H 42M 0S,2023-01-09,9,18
18H 48M 0S,2023-01-09,52,18
18H 57M 0S,2023-01-09,44,18
18H 59M 0S,2023-01-09,44,18
19H 13M 0S,2023-01-09,9,19
19H 40M 0S,2023-01-09,86,19
20H 16M 0S,2023-01-09,15,20
20H 39M 0S,2023-01-09,18,20
20H 44M 0S,2023-01-09,10,20
20H 49M 0S,2023-01-09,10,20
21H 7M 0S,2023-01-09,8,21
21H 37M 0S,2023-01-09,22,21
21H 55M 0S,2023-01-09,10,21
21H 57M 0S,2023-01-09,20,21
22H 8M 0S,2023-01-09,20,22
22H 16M 0S,2023-01-09,10,22
22H 44M 0S,2023-01-09,20,22
22H 46M 0S,2023-01-09,24,22
22H 56M 0S,2023-01-09,15,22
23H 16M 0S,2023-01-09,170,23
23H 25M 0S,2023-01-09,23,23
1H 9M 0S,2023-01-09,9,1
1H 17M 0S,2023-01-09,30,1
1H 20M 0S,2023-01-09,22,1
1H 25M 0S,2023-01-09,20,1
1H 38M 0S,2023-01-09,20,1
1H 51M 0S,2023-01-09,5,1
1H 54M 0S,2023-01-09,20,1
1H 55M 0S,2023-01-09,20,1
2H 4M 0S,2023-01-10,10,2
2H 44M 0S,2023-01-10,17,2
3H 15M 0S,2023-01-10,30,3
4H 45M 0S,2023-01-10,17,4
5H 38M 0S,2023-01-10,35,5
5H 40M 0S,2023-01-10,10,5
6H 12M 0S,2023-01-10,11,6
6H 24M 0S,2023-01-10,6,6
6H 36M 0S,2023-01-10,10,6
6H 44M 0S,2023-01-10,12,6
6H 50M 0S,2023-01-10,9,6
6H 54M 0S,2023-01-10,10,6
7H 3M 0S,2023-01-10,10,7
7H 3M 0S,2023-01-10,7,7
7H 4M 0S,2023-01-10,8,7
7H 8M 0S,2023-01-10,9,7
7H 11M 0S,2023-01-10,9,7
7H 20M 0S,2023-01-10,17,7
7H 33M 0S,2023-01-10,6,7
8H 30M 0S,2023-01-10,7,8
8H 33M 0S,2023-01-10,10,8
8H 44M 0S,2023-01-10,9,8
9H 1M 0S,2023-01-10,20,9
9H 4M 0S,2023-01-10,9,9
9H 9M 0S,2023-01-10,11,9
9H 20M 0S,2023-01-10,30,9
9H 39M 0S,2023-01-10,16,9
9H 50M 0S,2023-01-10,11,9
9H 54M 0S,2023-01-10,12,9
10H 13M 0S,2023-01-10,24,10
10H 20M 0S,2023-01-10,30,10
10H 41M 0S,2023-01-10,6,10
11H 12M 0S,2023-01-10,23,11
11H 29M 0S,2023-01-10,20,11
11H 32M 0S,2023-01-10,10,11
11H 45M 0S,2023-01-10,22,11
11H 47M 0S,2023-01-10,12,11
12H 7M 0S,2023-01-10,23,12
12H 10M 0S,2023-01-10,26,12
12H 16M 0S,2023-01-10,18,12
12H 26M 0S,2023-01-10,9,12
12H 36M 0S,2023-01-10,10,12
13H 1M 0S,2023-01-10,23,13
13H 4M 0S,2023-01-10,15,13
13H 11M 0S,2023-01-10,16,13
13H 47M 0S,2023-01-10,5,13
13H 50M 0S,2023-01-10,5,13
14H 10M 0S,2023-01-10,32,14
14H 11M 0S,2023-01-10,24,14
14H 18M 0S,2023-01-10,21,14
14H 24M 0S,2023-01-10,14,14
14H 31M 0S,2023-01-10,8,14
14H 35M 0S,2023-01-10,8,14
14H 41M 0S,2023-01-10,12,14
14H 53M 0S,2023-01-10,18,14
14H 55M 0S,2023-01-10,32,14
15H 12M 0S,2023-01-10,13,15
15H 18M 0S,2023-01-10,20,15
15H 30M 0S,2023-01-10,14,15
15H 32M 0S,2023-01-10,10,15
15H 35M 0S,2023-01-10,12,15
15H 39M 0S,2023-01-10,15,15
15H 42M 0S,2023-01-10,60,15
15H 43M 0S,2023-01-10,9,15
15H 51M 0S,2023-01-10,10,15
15H 59M 0S,2023-01-10,9,15
16H 12M 0S,2023-01-10,8,16
16H 12M 0S,2023-01-10,20,16
16H 13M 0S,2023-01-10,10,16
16H 14M 0S,2023-01-10,11,16
16H 14M 0S,2023-01-10,5,16
16H 20M 0S,2023-01-10,25,16
16H 39M 0S,2023-01-10,11,16
16H 46M 0S,2023-01-10,13,16
16H 48M 0S,2023-01-10,8,16
16H 50M 0S,2023-01-10,20,16
17H 30M 0S,2023-01-10,8,17
17H 33M 0S,2023-01-10,17,17
17H 36M 0S,2023-01-10,5,17
17H 51M 0S,2023-01-10,9,17
17H 58M 0S,2023-01-10,14,17
18H 16M 0S,2023-01-10,10,18
18H 19M 0S,2023-01-10,60,18
18H 25M 0S,2023-01-10,9,18
18H 25M 0S,2023-01-10,10,18
18H 30M 0S,2023-01-10,30,18
18H 54M 0S,2023-01-10,10,18
18H 55M 0S,2023-01-10,10,18
19H 18M 0S,2023-01-10,13,19
19H 20M 0S,2023-01-10,36,19
19H 38M 0S,2023-01-10,14,19
21H 19M 0S,2023-01-10,30,21
21H 19M 0S,2023-01-10,30,21
21H 35M 0S,2023-01-10,10,21
21H 50M 0S,2023-01-10,14,21
22H 52M 0S,2023-01-10,20,22
23H 22M 0S,2023-01-10,71,23
23H 22M 0S,2023-01-10,25,23
19M 0S,2023-01-10,30,0
47M 0S,2023-01-10,30,0
1H 9M 0S,2023-01-10,20,1
1H 32M 0S,2023-01-10,30,1
2H 27M 0S,2023-01-11,61,2
3H 23M 0S,2023-01-11,101,3
3H 35M 0S,2023-01-11,5,3
4H 25M 0S,2023-01-11,17,4
4H 32M 0S,2023-01-11,30,4
4H 41M 0S,2023-01-11,9,4
5H 6M 0S,2023-01-11,9,5
5H 23M 0S,2023-01-11,12,5
5H 36M 0S,2023-01-11,10,5
5H 48M 0S,2023-01-11,10,5
5H 49M 0S,2023-01-11,5,5
5H 57M 0S,2023-01-11,10,5
5H 57M 0S,2023-01-11,10,5
6H 0M 0S,2023-01-11,20,6
6H 17M 0S,2023-01-11,5,6
6H 19M 0S,2023-01-11,6,6
6H 32M 0S,2023-01-11,10,6
6H 51M 0S,2023-01-11,27,6
7H 6M 0S,2023-01-11,8,7
7H 15M 0S,2023-01-11,9,7
7H 20M 0S,2023-01-11,12,7
7H 20M 0S,2023-01-11,12,7
7H 28M 0S,2023-01-11,10,7
7H 50M 0S,2023-01-11,10,7
8H 6M 0S,2023-01-11,5,8
8H 13M 0S,2023-01-11,9,8
8H 19M 0S,2023-01-11,9,8
8H 24M 0S,2023-01-11,639,8
8H 49M 0S,2023-01-11,20,8
8H 52M 0S,2023-01-11,11,8
8H 54M 0S,2023-01-11,8,8
9H 1M 0S,2023-01-11,6,9
9H 21M 0S,2023-01-11,10,9
9H 33M 0S,2023-01-11,15,9
9H 46M 0S,2023-01-11,7,9
9H 50M 0S,2023-01-11,10,9
10H 13M 0S,2023-01-11,18,10
10H 20M 0S,2023-01-11,60,10
10H 23M 0S,2023-01-11,30,10
10H 24M 0S,2023-01-11,10,10
10H 40M 0S,2023-01-11,12,10
10H 56M 0S,2023-01-11,16,10
11H 21M 0S,2023-01-11,6,11
11H 23M 0S,2023-01-11,9,11
11H 50M 0S,2023-01-11,10,11
11H 57M 0S,2023-01-11,16,11
12H 12M 0S,2023-01-11,11,12
12H 17M 0S,2023-01-11,6,12
12H 20M 0S,2023-01-11,5,12
12H 36M 0S,2023-01-11,7,12
12H 56M 0S,2023-01-11,12,12
13H 12M 0S,2023-01-11,12,13
13H 32M 0S,2023-01-11,25,13
13H 39M 0S,2023-01-11,20,13
13H 52M 0S,2023-01-11,25,13
13H 56M 0S,2023-01-11,15,13
14H 27M 0S,2023-01-11,5,14
14H 32M 0S,2023-01-11,9,14
14H 35M 0S,2023-01-11,15,14
14H 39M 0S,2023-01-11,21,14
14H 50M 0S,2023-01-11,20,14
14H 55M 0S,2023-01-11,10,14
14H 55M 0S,2023-01-11,9,14
15H 21M 0S,2023-01-11,9,15
15H 40M 0S,2023-01-11,25,15
15H 54M 0S,2023-01-11,15,15
16H 14M 0S,2023-01-11,24,16
16H 17M 0S,2023-01-11,8,16
16H 23M 0S,2023-01-11,11,16
16H 26M 0S,2023-01-11,6,16
16H 29M 0S,2023-01-11,11,16
16H 33M 0S,2023-01-11,7,16
16H 48M 0S,2023-01-11,20,16
16H 49M 0S,2023-01-11,23,16
16H 52M 0S,2023-01-11,9,16
16H 53M 0S,2023-01-11,25,16
16H 54M 0S,2023-01-11,10,16
16H 58M 0S,2023-01-11,11,16
17H 1M 0S,2023-01-11,15,17
17H 9M 0S,2023-01-11,7,17
17H 32M 0S,2023-01-11,8,17
17H 40M 0S,2023-01-11,14,17
17H 48M 0S,2023-01-11,11,17
17H 55M 0S,2023-01-11,28,17
18H 4M 0S,2023-01-11,8,18
18H 11M 0S,2023-01-11,10,18
18H 19M 0S,2023-01-11,13,18
18H 27M 0S,2023-01-11,8,18
18H 31M 0S,2023-01-11,8,18
18H 53M 0S,2023-01-11,14,18
18H 56M 0S,2023-01-11,9,18
19H 8M 0S,2023-01-11,58,19
19H 21M 0S,2023-01-11,15,19
19H 22M 0S,2023-01-11,15,19
19H 56M 0S,2023-01-11,60,19
20H 3M 0S,2023-01-11,27,20
21H 16M 0S,2023-01-11,15,21
21H 25M 0S,2023-01-11,23,21
21H 35M 0S,2023-01-11,44,21
21H 36M 0S,2023-01-11,25,21
21H 40M 0S,2023-01-11,10,21
21H 41M 0S,2023-01-11,16,21
21H 56M 0S,2023-01-11,13,21
22H 2M 0S,2023-01-11,13,22
22H 10M 0S,2023-01-11,10,22
22H 34M 0S,2023-01-11,80,22
23H 50M 0S,2023-01-11,12,23
1H 17M 0S,2023-01-11,15,1
1H 22M 0S,2023-01-11,10,1
1H 36M 0S,2023-01-11,15,1
1H 57M 0S,2023-01-11,30,1
2H 10M 0S,2023-01-12,30,2
2H 27M 0S,2023-01-12,30,2
3H 23M 0S,2023-01-12,17,3
5H 31M 0S,2023-01-12,7,5
5H 37M 0S,2023-01-12,15,5
5H 41M 0S,2023-01-12,5,5
5H 53M 0S,2023-01-12,10,5
5H 58M 0S,2023-01-12,8,5
6H 0M 0S,2023-01-12,10,6
6H 5M 0S,2023-01-12,15,6
6H 10M 0S,2023-01-12,20,6
6H 11M 0S,2023-01-12,19,6
6H 13M 0S,2023-01-12,30,6
6H 15M 0S,2023-01-12,30,6
6H 17M 0S,2023-01-12,40,6
6H 31M 0S,2023-01-12,7,6
6H 32M 0S,2023-01-12,11,6
6H 50M 0S,2023-01-12,7,6
7H 1M 0S,2023-01-12,20,7
7H 2M 0S,2023-01-12,9,7
7H 20M 0S,2023-01-12,20,7
7H 28M 0S,2023-01-12,21,7
7H 30M 0S,2023-01-12,6,7
7H 34M 0S,2023-01-12,9,7
8H 30M 0S,2023-01-12,18,8
8H 35M 0S,2023-01-12,12,8
8H 37M 0S,2023-01-12,8,8
8H 48M 0S,2023-01-12,17,8
9H 0M 0S,2023-01-12,7,9
9H 3M 0S,2023-01-12,15,9
9H 31M 0S,2023-01-12,23,9
10H 47M 0S,2023-01-12,9,10
11H 0M 0S,2023-01-12,9,11
11H 6M 0S,2023-01-12,7,11
11H 23M 0S,2023-01-12,5,11
11H 27M 0S,2023-01-12,8,11
11H 57M 0S,2023-01-12,20,11
12H 0M 0S,2023-01-12,7,12
12H 41M 0S,2023-01-12,18,12
12H 44M 0S,2023-01-12,10,12
12H 45M 0S,2023-01-12,13,12
12H 50M 0S,2023-01-12,30,12
13H 4M 0S,2023-01-12,11,13
13H 21M 0S,2023-01-12,5,13
13H 40M 0S,2023-01-12,8,13
13H 42M 0S,2023-01-12,5,13
13H 44M 0S,2023-01-12,11,13
13H 59M 0S,2023-01-12,10,13
14H 4M 0S,2023-01-12,20,14
14H 10M 0S,2023-01-12,9,14
14H 27M 0S,2023-01-12,7,14
14H 29M 0S,2023-01-12,12,14
14H 54M 0S,2023-01-12,16,14
15H 27M 0S,2023-01-12,7,15
15H 30M 0S,2023-01-12,10,15
15H 33M 0S,2023-01-12,5,15
15H 39M 0S,2023-01-12,13,15
15H 50M 0S,2023-01-12,10,15
16H 10M 0S,2023-01-12,10,16
16H 10M 0S,2023-01-12,9,16
16H 18M 0S,2023-01-12,57,16
16H 24M 0S,2023-01-12,6,16
16H 35M 0S,2023-01-12,11,16
16H 40M 0S,2023-01-12,8,16
16H 53M 0S,2023-01-12,7,16
17H 11M 0S,2023-01-12,11,17
17H 22M 0S,2023-01-12,10,17
17H 26M 0S,2023-01-12,5,17
17H 56M 0S,2023-01-12,13,17
18H 3M 0S,2023-01-12,24,18
18H 3M 0S,2023-01-12,25,18
18H 8M 0S,2023-01-12,270,18
18H 18M 0S,2023-01-12,21,18
18H 23M 0S,2023-01-12,25,18
18H 28M 0S,2023-01-12,20,18
18H 39M 0S,2023-01-12,8,18
18H 41M 0S,2023-01-12,5,18
18H 44M 0S,2023-01-12,20,18
18H 53M 0S,2023-01-12,20,18
19H 6M 0S,2023-01-12,12,19
19H 28M 0S,2023-01-12,11,19
19H 58M 0S,2023-01-12,20,19
20H 2M 0S,2023-01-12,8,20
20H 10M 0S,2023-01-12,6,20
20H 14M 0S,2023-01-12,20,20
20H 16M 0S,2023-01-12,35,20
20H 18M 0S,2023-01-12,35,20
20H 23M 0S,2023-01-12,20,20
21H 6M 0S,2023-01-12,22,21
21H 9M 0S,2023-01-12,7,21
21H 16M 0S,2023-01-12,15,21
21H 28M 0S,2023-01-12,20,21
21H 32M 0S,2023-01-12,15,21
21H 37M 0S,2023-01-12,15,21
21H 48M 0S,2023-01-12,20,21
22H 0M 0S,2023-01-12,11,22
22H 3M 0S,2023-01-12,10,22
22H 9M 0S,2023-01-12,30,22
22H 10M 0S,2023-01-12,30,22
22H 12M 0S,2023-01-12,20,22
22H 28M 0S,2023-01-12,20,22
23H 23M 0S,2023-01-12,10,23
19M 0S,2023-01-12,20,0
43M 0S,2023-01-12,10,0
1H 13M 0S,2023-01-12,10,1
1H 15M 0S,2023-01-12,20,1
1H 42M 0S,2023-01-12,30,1
2H 15M 0S,2023-01-13,30,2
2H 53M 0S,2023-01-13,30,2
3H 19M 0S,2023-01-13,30,3
